score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
7.0,Good,The room was clean and comfortable. The hotel is in a good location.,"The tea/coffee making facilities in the reception area are bizarre - for a hotel which appears to be conscious of environmental and wellness issues the fact that the kettle in the reception area was always full (and there was nowhere to empty it) meant that a lot of unnecessary water was boiled for a single cup of tea. Also, the use of disposable cups does not feel terribly environmentally friendly. I would have much preferred facilities to be available in the rooms.",United Kingdom,Deluxe Double Room,3 nights ·,Couple,June 2022,2 July 2022,1,
8.0,"Relxing, pleasant and comfortable","sustainable, clean, good facilities, quite, new furniture",bed not too comfortable but it is fine.,Kuwait,Deluxe Double Room,4 nights ·,Solo traveller,June 2022,2 July 2022,,
8.0,very comfortable on a great location to visit London,lovely small hotel on a great London area.  great recommendations in the info book.  good air con and lovely bathroom products,would rather have tea and coffee facilities in the room,United Kingdom,Deluxe Double Room,4 nights ·,Couple,July 2022,2 July 2022,1,
9.0,Great! Webite fairly represents the hotel. I would return,Great staff,My room did not have a view to outside. Just a frosted window.,Canada,Deluxe Double Room,6 nights ·,Solo traveller,July 2022,1 July 2022,,
8.0,Overall was good.,"The male brunette server was bringing out the food and leaving it on the counter whilst he continued something else ,he would come back minutes later to bring the food to the customer ,therefore it was barely warm and he was extremely slow to attending tables. The female server  was lovely and polite ,she did everything well and was in tune to the environment , unlike her male colleague. The receptionists were polite and efficient.","^^^^ male server at breakfast was slow and annoying and the food wasn't warm and selection was extremely small .I have been trying to convert my dad into being vegan but now after this visit ,there's no hope in that happening.",Ireland,Triple Room,3 nights ·,Family,June 2022,30 June 2022,,
7.0,A lovely unique hotel in an amazing location.,"The lovely calm atmosphere of the hotel and polite, friendly and welcoming staff and location - 5 mins walk from Paddington Station and Hyde park",- rooms are fairly small and we didnt have a window which opened to the street- aircon sometimes very loud - our room was on the reception level meaning we heard every noise and door slamming - lighting in the room could be better with a plug nearer the mirror (very minor issue)- The Peloton bike didnt work when we booked to use the gym.,United Kingdom,Deluxe Double Room,2 nights ·,Couple,June 2022,28 June 2022,,
8.0,Enjoyable stay.,Location great.,Size of room rather small.,United Kingdom,Deluxe Double Room,2 nights ·,Couple,June 2022,26 June 2022,,
8.0,Strongly advised,Mostly everything,No fridge in the room,Saudi Arabia,Deluxe Double Room,6 nights ·,Family,June 2022,26 June 2022,,
9.0,Superb,"Great location, nice hotel with modern, scandi vibes. The staff was very helpful. We especially loved the library, they have a nice book selection. The tea&amp;coffee station at the reception is very useful. The room was cozy and clean, the bed was really comfortable.",,Hungary,Deluxe Double Room,3 nights ·,Couple,June 2022,26 June 2022,,
9.0,an individual hotel that is doing things slightly differently!,great initiatives on sustainability- really comfy bed and super clean.,nothing all good.,United Kingdom,Deluxe Double Room,1 night ·,Couple,June 2022,25 June 2022,,
8.0,Clean modern room,"Very clean and modern. Brand new, amazing shower. Loved the toiletries smelt lovely. I have stayed in many hotels along this road and it was one of best I've stayed in for cleanliness",The room was tiny with a king sized bed and the window was glazed with no outlook. However we were in the room for a very short space of time as we were attending the hyde park concerts so was fine,United Kingdom,King Room,1 night ·,Couple,June 2022,25 June 2022,,
8.0,Very good,"Location was excellent close to Paddington station including the new Elizabeth line which brought us  from Heathrow ( you also have the choice of the Paddington Express).Very clean, comfortable beds, was given a complimentary upgrade &amp; complimentary breakfast without asking. We were very delayed &amp; staff were very understanding &amp; kept in touch.",The first room we were given was small but the upgraded room was great.. perfectly adequate for a weekend but if arriving for an extended period with lots of luggage book a larger room.,Australia,Deluxe Double Room,3 nights ·,Couple,June 2022,23 June 2022,,
8.0,"Great location, contemporary fitout and all round lovely place to stay.",Super spot. Great location and accommodation was perfect for a family of three. Would definitely stay here again.,We had our 8yr old daughter with us and the breakfast didn’t really accommodate children. She had fruit and toast though so was fine in the end.,Ireland,Triple Room,1 night ·,Family,June 2022,22 June 2022,,
7.0,Good,"The facilities, including the gym and sauna were great. My room was comfortable and it met all my needs.",The room I was given only had one window that faced inside the hotel (didn't face outside) This mean my room was also extremely loud at it faced the hallway/foyer. I'm sure some other rooms were better sound wise but there was constant noise of people coming and going even throughout the night.,Australia,Deluxe Double Room,8 nights ·,Solo traveller,June 2022,21 June 2022,,
9.0,Superb,"nice staffs, good equipments and spaces",air conditioning system was little bit old,South Korea,Deluxe Double Room,3 nights ·,Solo traveller,June 2022,21 June 2022,,
9.0,"friendly staff, very simple check in,lovely hotel.",lovely clean contemporary hotel.,not enough sockets in the right places for drying hair etc. would of been nice to have coffee making facilities in room!,United Kingdom,Triple Room,1 night ·,Family,June 2022,21 June 2022,,
8.0,Very good,"Great location.  Quite a small place with friendly staff, easy checkin and a nicely appointed room.Only a few minutes stroll from Hyde Park and Paddington station.","I booked late so the cost was expensive for what was provided. There was switch tripped which knocked out some of the electric in the room, but this was solved by the person at reception in a fairly timely manner.",United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,June 2022,20 June 2022,,
9.0,"great spot, clean and comfy for easy Heathrow travel",location very convenient for Paddington station and easy access to Heathrow. nice and clean and comfy beds,"very expensive, no safe",Australia,Deluxe Twin Room,1 night ·,Group,June 2022,20 June 2022,1,
7.0,"Handy, at times affordable, tranquil and well located little hotel",LOVE the concept - a meditation hotel with yoga classes and a small gym and infrared sauna and a vegan amazing restaurant! So cool they do single beds!  They gave me the free upgrade like the website promised and I made sure I had real windows.  Really cute rooms.   Good bathroom and products. Great food in the restaurant.  Cool to have an infrared sauna (but see below).  The library is lovely to chill and work. Great location - quiet and central in Paddington so les than 10 mins walk from Heathrow Express/Elizabeth Line.,"Great idea but lot’s of attention to detail missing and execution that makes them not 4 starts.  The medication pod ipod did not work properly. there is only coffee/kettle downstairs and no alternative milk offered (I mean we are booking into a vegan restaurant hotel - the excuse is it is outsourced.  The website speaks of a sleep box but front desk don’t know/it costs 50gbp, the aromatherapy was not put in the room despite asking. the infrared sauna is great but they make you walk into the lobby to get them to open it (instructions in the sauna say heat it up for 10 mins before entering and they don’t allow for this), only one person in the gym allowed but many can be next to each other for yoga, bedside lamp and USB not working), no longer REN in the bathroom and meditation channel did not work properly on the TV either.  The place is much smaller than the photos make it look and I don’t like underground/no window views rooms (but had read reviews so did not end up in one).",United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,June 2022,19 June 2022,1,
