score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
9.0,Well appointed room with great facilities and aircon that worked properly,Ideal location for my business meetings and evening entertainment with family member,Nothing particularly Door closing in next door room was noisyCould do with slow close mechanism,United Kingdom,Premier Twin Room,1 night ·,Family,July 2022,13 July 2022,,
7.0,"Had partial refund for the hiccup on the booking, but, was promised an email by the end of the day offering a discount",Excellent location for West End.,"booking was not present on system, so they gave us a make shift ‘premier’ twin with just a double and a very uncomfortable sofa bed.",United Kingdom,Premier Twin Room,1 night ·,Family,July 2022,13 July 2022,,
8.0,Very good,"Cleanliness, the staff, location. Well fitted out.",We would have preferred a bigger bed and slightly larger room,Australia,Premier Double Room,4 nights ·,Couple,July 2022,11 July 2022,,
8.0,Very good,perfect location for the west end,,United Kingdom,Premier Twin Room,1 night ·,Family,July 2022,11 July 2022,,
8.0,"Great location for the theatre, good value and attentive staff",Good breakfast but a little cramped in room,Room fronting Shaftesbury Avenue a bit noisy late at night and room was a little warm as couldn’t turn heating below 19 degrees,United Kingdom,Premier Double Room,1 night ·,Family,July 2022,10 July 2022,,
8.0,Very good,The location is amazing; we could see Chinatown from our window.,,United Kingdom,Premier Twin Room,1 night ·,Family,June 2022,10 July 2022,,
8.0,lovely location but could try harder,location,small room.  tea coffee and biscuits not replaced,United Kingdom,Premier Twin Room,2 nights ·,Group,July 2022,9 July 2022,,
9.0,Superb,The location was fantastic and the staff were really attentive. Breakfast was good and there was plenty of choice.,,United Kingdom,Junior Suite,2 nights ·,Family,July 2022,8 July 2022,,
8.0,Super Nice,personal is very kind - very very good location,,Switzerland,Premier Single Room,3 nights ·,Solo traveller,July 2022,7 July 2022,,
9.0,Excellent hotel due to location for short stay to what has a show,Location and friendly helpful staff,Taking money on my card in case I buy extras and having to wait for reimbursement when not used,United Kingdom,Premier Single Room,1 night ·,Family,July 2022,6 July 2022,,
8.0,"Excellent location, 4 mins from theatre",Great location...room was lovely.,"Minor point, plates for hot food were in a plate warmer, I think, but wasn't switched on , hot items were lukewarm on a cold plate...otherwise, brwakfast was grand.Ordered omlette on second morning, gorgeous.",United Kingdom,Premier Twin Room,3 nights ·,Family,July 2022,4 July 2022,,
9.0,Superb,perfect location,bed was too small for a couple,Israel,Premier Double Room,4 nights ·,Couple,July 2022,4 July 2022,,
8.0,perfect for our needs,fantastic location. friendly staff. wonderful breakfast. well appointed rooms,,United Kingdom,Club Double Room,1 night ·,Couple,July 2022,4 July 2022,,
8.0,Great location and comfortable room,"The room was lovely and as a birthday surprise for my husband the hotel has arranged a few surprises in the room for him. A few beers on ice, some Pringles in a bowl and a  birthday cake towel. It was lovely. I love the Elemis toiletries too.",The room was a little cold for me even though we turned up the temperature.,United Kingdom,Club Double Room,1 night ·,Couple,June 2022,3 July 2022,,
7.0,ok not brilliant,location.,"breakfast room to small , very hard to have nice food because to many people trying to get food all had once, very hard for waiters to keep place tidy and stock up of food again no room to move,table services ( tea/coffer etc ) non existent not happy with one of the two rooms i booked, one room was lovely and big to move around and relaxes in , other room was completely the opposite . i did ask reception who was with me just after i entered the room and said clearly that all the rooms were the same size.",United Kingdom,Premier Double Room,3 nights ·,Group,June 2022,3 July 2022,,
7.0,There were inconveniences but overall  the hotel was very accommodating in other ways.,The breakfast was outstanding and the beds were very comfortable.,"The electrical system in the room was unstable. The plugs did pop out when we removed our power adapter and at one point one started to smoke making me think the power was inconsistent. You needed two card keys to make it work and create a connection. The housekeeping was inconsistent. One day garbage not taken another day no new toilet paper and coffee pods were not replaced.  There was an incredible amount of noise from the street level and even though we were in the third floor, we wished the windows had more sound dampening. The noise was very disruptive with the nightlife.",Canada,Premier Twin Room,4 nights ·,Family,July 2022,2 July 2022,,
9.0,Superb,"The location was great,Breakfast is very nice","The room is very small, the  lobby is very minimal.",United States,Premier Double Room,8 nights ·,Family,June 2022,1 July 2022,,
9.0,Great location - welcoming staff,Great Location and comfy room with no outside noise despite location,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,27 June 2022,,
7.0,comfortable stay. price overshadowed the enjoyment,location,"low value for money, overpriced for a nice but modest level of accommodation",United Kingdom,Premier Double Room,1 night ·,Solo traveller,June 2022,27 June 2022,,
9.0,Superb,Friendly and attentive staff. Excellent location. Nice room.,"Subtle mold odor in the shower (I have a sensitive nose), otherwise the room and hotel were both very tidy.",United States,Premier Twin Room,2 nights ·,Group,April 2022,27 June 2022,,
9.0,hospitable staff and great location.,"great location, clean rooms, friendly staff.",rooms were a bit smaller.,India,Premier Double Room,3 nights ·,Couple,May 2022,26 June 2022,,
8.0,Very good hotel and location. Will return to it again.,"Location was excellent, room good, bed comfy",I booked a twin bedded room and paid extra for it. There was a very large bed ( 2 singles together size) and a sofa bed which was not very comfy. We both slept in the large bed but this was not what I expected from the info given on booking.com. I expected 2single beds as per photo of twin bedded room.,United Kingdom,Premier Twin Room,1 night ·,Family,June 2022,22 June 2022,,
8.0,"Excellent, really enjoyed it and would definitely return.","Great staff, very friendly and helpful.Upgraded roomExcellent locationDefinitely would return","Breakfast, grreat coffee and the continental section was lovely but the hot section, especially the eggs were not very inviting. And the poached eggs not cooked very well, but that was the only thing that needs a little attention.The staff were fabulous, very pleasant and helpful and happy.",United States,Premier Double Room,1 night ·,Couple,June 2022,19 June 2022,,
9.0,"fabulous stay, lovely room","excellent location, very clean and modern and we got a free upgrade too",nothing,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,18 June 2022,,
9.0,Superb,"Good location, good breakfast, pleasent and helpful staff, comfortable bed and reasonable room","Air con inadequate, difficulty communicsting with house keeping staff as they did not speak english and clean room/do not disturb button in room not working (reported not mended), no robe in room as advertised",United Kingdom,Premier Double Room,4 nights ·,Couple,June 2022,18 June 2022,,
9.0,good value and great location,"great location, speedy check in/out",rooms very hot and was only possible to open a window with two people due to the safety catch on the sash window - needed 4 hands!!,United Kingdom,Premier Twin Room,1 night ·,Group,May 2022,18 June 2022,,
9.0,"Theatreland on your doorstep, so much to do within easy reach.","Everyone was so nice and made a fuss of us as it was my wife's Birthday... it was very warm... the only wish I have is that the air con was a little more efficient. Other than that it was fab and the breakfast was really good... Will definitely go again!! It was a little more expensive than I intended to spend... but the location is right in the middle of Theatreland, Soho, Covent Garden, and Picadilly Circus all a stones throw from the hotel.",Air Con was not up to it.,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,16 June 2022,,
